Feature,SHAP Value,instance
SoSRMInvkElement,0.0,7
SiPfxPrint,0.0,7
SiPfxSave,0.0,7
SiSRMInvkRun,0.0,7
SiSRMInvkUpdate,0.0,7
MixedPfxMove,0.0,7
MixedPfxDo,0.0,7
MixedPfxCopy,0.0,7
SoSRMInvkFind,0.0,7
SiPfxRun,0.0,7
SiPfxUpdate,0.0,7
SoSRMInvkParse,0.0,7
SiPfxEval,0.0,7
SoSRMInvkPull,0.0,7
SoSRMInvkAs,0.0,7
SoSRMInvkPeek,0.0,7
SoSRMInvkList,0.0,7
SoPfxRemove,0.0,7
SoPfxFind,0.0,7
tag,0.0,7
SRMDfParam,0.0,7
ConcreteMtd,0.0,7
WebRtnNR,0.0,7
LogParamNR,0.0,7
LogRtnNR,0.0,7
LogNR,0.0,7
DbNR,0.0,7
SiSRMInvkConfig,0.0,7
SoSRMInvkPoll,0.0,7
SoSRMInvkRetrieve,0.0,7
SiSRMInvkSave,0.0,7
MixedSRMInvkMove,0.0,7
MixedSRMInvkDo,0.0,7
SiSRMInvkPrint,0.0,7
SiSRMInvkExec,0.0,7
WebNR,0.0,7
SiSRMInvkFine,0.0,7
SiSRMInvkWarn,0.0,7
SiSRMInvkSevere,0.0,7
GeneralNR,0.0,7
SiSRMInvkDebug,0.0,7
FileNR,0.0,7
SiSRMInvkLog,0.0,7
SiSRMInvkTrace,0.0,7
SiSRMInvkOffer,0.0,7
SiSRMInvkError,0.0,7
SiSRMInvkInfo,0.0,7
SiSRMInvkInsert,0.0,7
SiSRMInvkPush,0.0,7
SiSRMInvkFormat,0.0,7
SiSRMInvkEval,0.0,7
GuiNR,0.0,7
GuiRtnNR,0.0,7
ParamDfSRM,0.0,7
XmlNR,0.0,7
XmlParamNR,0.0,7
GuiParamNR,0.0,7
XmlRtnNR,0.0,7
SoPfxParse,-1.77343427536919e-07,7
SiPfxExec,-4.327504327522602e-07,7
SiPfxLog,-7.202524503549523e-07,7
WebParamNR,-2.273288015523095e-05,7
ParamTypCtnByte[],-0.0001122081529703,7
SiPfxWrite,-0.0001389022474342,7
SiSRMInvkSet,-0.0004163058468974,7
SiSRMInvkSend,-0.0008328522634038,7
ParamTypCtnStr,-0.0019865743346728,7
FileRtnNR,-0.0020784082103445,7
SiPfxSend,-0.002470131433519,7
ClsNmCtnLog,-0.0027713209167832,7
ClsNmCtnGui,-0.0030755658263285,7
ParamTypCtnChar[],-0.0034768384020232,7
ParamTypCtnStr[],-0.0035782068195792,7
SoPfxGet,-0.0066086360185977,7
SoSRMInvkRead,-0.0072810493197164,7
IsConcreteCls,-0.0089181052063564,7
IsInterface,-0.0093928188075024,7
IsAbstractCls,-0.0180811879098144,7
ClsNmCtnFile,-0.034657616909931,7
SoSRMInvkGet,-0.0480113697130762,7
ClsNmCtnWeb,-0.0621011224583814,7
ParamDfThis,-0.0756991876185585,7
SRMDfThis,-0.0779472261516222,7
SiSRMInvkWrite,0.0437205364431627,8
DbParamNR,0.0329448307540166,8
ClsNmCtnDb,0.0210530258149473,8
SoSRMInvkGet,0.0206685520768781,8
ParamTypCtnStr,0.0134055695693836,8
GeneralParamNR,0.0132043297526402,8
SiSRMInvkSevere,0.0119973591649822,8
FileParamNR,0.0074183987282952,8
ParamTypCtnByte[],0.0044520078318133,8
ParamTypCtnChar[],0.0044168711246037,8
ClsNmCtnGeneral,0.0038079385169603,8
MixedPfxCopy,0.0023754211061244,8
MixedPfxTyp,0.0019600758730608,8
GeneralRtnNR,0.0014984427266987,8
ClsNmCtnLog,0.0014442520925523,8
ClsNmCtnXml,0.0011777907036674,8
SoSRMInvkList,0.0011504093703049,8
DbRtnNR,0.0011239771278137,8
SoSRMInvkRead,0.0009147392324576,8
IsAbstractCls,0.0005025858064651,8
SiPfxAdd,0.0005003546132278,8
SiPfxWrite,0.0003073465134374,8
SiPfxUpdate,0.0002984268732214,8
SiPfxExec,0.0002084223377697,8
SoSRMInvkRemove,0.0002081606270223,8
SiSRMInvkFine,7.202524503549523e-07,8
GuiParamNR,7.202524503549523e-07,8
MixedSRMInvkDo,0.0,8
MixedSRMInvkMove,0.0,8
SoPfxFind,0.0,8
MixedPfxMove,0.0,8
SoPfxRemove,0.0,8
SiSRMInvkAdd,0.0,8
SiSRMInvkSave,0.0,8
SoSRMInvkParse,0.0,8
SoSRMInvkFind,0.0,8
SiPfxEval,0.0,8
SoSRMInvkPeek,0.0,8
SoSRMInvkPoll,0.0,8
SiPfxSave,0.0,8
MixedPfxDo,0.0,8
tag,0.0,8
IsConcreteCls,0.0,8
ConcreteMtd,0.0,8
SRMDfParam,0.0,8
LogParamNR,0.0,8
LogRtnNR,0.0,8
WebRtnNR,0.0,8
DbNR,0.0,8
SiSRMInvkConfig,0.0,8
LogNR,0.0,8
SoSRMInvkPull,0.0,8
SoSRMInvkAs,0.0,8
SoSRMInvkRetrieve,0.0,8
MixedSRMInvkCopy,0.0,8
SiSRMInvkUpdate,0.0,8
SiSRMInvkRun,0.0,8
SiPfxRun,0.0,8
WebNR,0.0,8
SiSRMInvkError,0.0,8
SiSRMInvkWarn,0.0,8
FileNR,0.0,8
SiSRMInvkTrace,0.0,8
SiSRMInvkExec,0.0,8
SiSRMInvkLog,0.0,8
SiSRMInvkInfo,0.0,8
SiSRMInvkFormat,0.0,8
SiSRMInvkOffer,0.0,8
SiSRMInvkFatal,0.0,8
SiSRMInvkInsert,0.0,8
SiSRMInvkPush,0.0,8
SiSRMInvkPrint,0.0,8
SiSRMInvkEval,0.0,8
ParamDfSRM,0.0,8
XmlRtnNR,0.0,8
GeneralNR,0.0,8
GuiRtnNR,0.0,8
GuiNR,0.0,8
XmlNR,0.0,8
SiPfxLog,-8.163012166512856e-07,8
SoPfxParse,-2.1616931489623625e-06,8
ParamTypCtnStr[],-8.91888031129967e-05,8
ClsNmCtnGui,-0.0007256342251726,8
SoSRMInvkElement,-0.000830412701332,8
SiPfxPrint,-0.0009096384128334,8
SiSRMInvkDebug,-0.0013143800497357,8
SiPfxSend,-0.0018195852508657,8
SoPfxGet,-0.0020812901212547,8
IsInterface,-0.0024849903205291,8
FileRtnNR,-0.0024963949929347,8
SiSRMInvkSet,-0.0026078321854846,8
SoPfxRead,-0.0029948040015719,8
SiPfxSet,-0.0040044390630825,8
SiSRMInvkSend,-0.0040691508939316,8
PrimitiveParam,-0.005368317916473,8
WebParamNR,-0.0053809147573803,8
MtdNm,-0.0086333616139652,8
XmlParamNR,-0.009971337335067,8
SRMDfThis,-0.0174877764172289,8
ClsNmCtnFile,-0.01912324985214,8
ClsNmCtnWeb,-0.0192552774293903,8
ParamDfThis,-0.0246271632961576,8
SoPfxTyp,-0.0310634711680938,8
SRMDfRet,-0.0330381755593433,8
SiPfxTyp,-0.0676732889272906,8
SoSRMInvkGet,0.230789260465448,9
ParamDfThis,0.1468414093829786,9
SoPfxTyp,0.1350516432595906,9
SRMDfThis,0.1310199809364514,9
SRMDfRet,0.0847597767713103,9
SoPfxRead,0.0750068264060945,9
ClsNmCtnDb,0.0545674828888162,9
IsAbstractCls,0.0267768005087412,9
PrimitiveParam,0.0126389092682493,9
SiSRMInvkFine,0.0110038757940614,9
SRMDfParam,0.0107064764583802,9
MixedPfxCopy,0.0060900637717999,9
ParamDfSRM,0.0036655062859856,9
SiPfxWrite,0.0028251197502287,9
SoPfxGet,0.0016647437741568,9
GeneralRtnNR,0.0012819649515717,9
DbRtnNR,0.0012034935649238,9
SiPfxTyp,0.0009070999936981,9
SiPfxLog,0.0006761562197407,9
ParamTypCtnStr,0.0005730527761671,9
SiSRMInvkSave,0.000441328038625,9
SiPfxSet,0.0003187967449525,9
SiPfxExec,0.0001696159925201,9
SoSRMInvkRemove,0.0001523287030826,9
SoPfxParse,0.0001232680116515,9
ParamTypCtnChar[],0.0001075650395552,9
SiPfxUpdate,2.4201828028938555e-06,9
MixedPfxTyp,4.222167011846967e-09,9
MixedSRMInvkCopy,0.0,9
SoPfxRemove,0.0,9
MixedPfxDo,0.0,9
SoPfxFind,0.0,9
MixedPfxMove,0.0,9
SoSRMInvkFind,0.0,9
SiPfxEval,0.0,9
SiPfxSave,0.0,9
SiPfxPrint,0.0,9
SoSRMInvkParse,0.0,9
SoSRMInvkPoll,0.0,9
SoSRMInvkList,0.0,9
SiPfxRun,0.0,9
tag,0.0,9
GuiNR,0.0,9
XmlParamNR,0.0,9
XmlNR,0.0,9
XmlRtnNR,0.0,9
ConcreteMtd,0.0,9
SiSRMInvkRun,0.0,9
MixedSRMInvkDo,0.0,9
SoSRMInvkRetrieve,0.0,9
SoSRMInvkElement,0.0,9
SoSRMInvkPull,0.0,9
SoSRMInvkAs,0.0,9
SoSRMInvkPeek,0.0,9
SiSRMInvkAdd,0.0,9
MixedSRMInvkMove,0.0,9
SiSRMInvkUpdate,0.0,9
WebRtnNR,0.0,9
SiSRMInvkConfig,0.0,9
SiSRMInvkPrint,0.0,9
SiSRMInvkExec,0.0,9
SiSRMInvkInsert,0.0,9
SiSRMInvkPush,0.0,9
SiSRMInvkFormat,0.0,9
SiSRMInvkLog,0.0,9
SiSRMInvkInfo,0.0,9
SiSRMInvkOffer,0.0,9
SiSRMInvkError,0.0,9
SiSRMInvkFatal,0.0,9
SiSRMInvkWarn,0.0,9
SiSRMInvkTrace,0.0,9
SiSRMInvkSevere,0.0,9
SiSRMInvkEval,0.0,9
IsConcreteCls,0.0,9
LogParamNR,0.0,9
LogRtnNR,0.0,9
FileNR,0.0,9
SiSRMInvkDebug,0.0,9
GeneralNR,0.0,9
DbNR,0.0,9
WebNR,0.0,9
LogNR,0.0,9
GuiParamNR,0.0,9
GuiRtnNR,0.0,9
SiPfxAdd,-1.929274133158354e-06,9
SiPfxSend,-0.0003145364337077,9
ClsNmCtnGeneral,-0.0007042041418983,9
SiSRMInvkSend,-0.0008326118326118,9
SiSRMInvkSet,-0.0010114948913843,9
ClsNmCtnXml,-0.0011595054805064,9
MtdNm,-0.001213205544407,9
ClsNmCtnGui,-0.0014549390981312,9
SoSRMInvkRead,-0.002494954488034,9
IsInterface,-0.0029157737592733,9
SiSRMInvkWrite,-0.0030908068353578,9
ClsNmCtnLog,-0.0033236272586744,9
ParamTypCtnByte[],-0.00364682445265,9
FileRtnNR,-0.0037444734007298,9
ParamTypCtnStr[],-0.0061036253570556,9
ClsNmCtnFile,-0.0106453027406451,9
FileParamNR,-0.0141582701689579,9
DbParamNR,-0.0152047221302777,9
GeneralParamNR,-0.0169671714582084,9
ClsNmCtnWeb,-0.026727236897914,9
WebParamNR,-0.0449992354880499,9
SiPfxTyp,0.0051681583401941,10
SiSRMInvkLog,0.0040842012014359,10
SiSRMInvkWarn,0.0023243513149515,10
SRMDfThis,0.0019384176184038,10
SoPfxGet,0.0015996218407423,10
SoSRMInvkFind,0.0012789226538012,10
GeneralRtnNR,0.0012491882530868,10
DbRtnNR,0.0011046311727207,10
ParamDfThis,0.0010420224486273,10
SiPfxUpdate,0.000416082674378,10
ClsNmCtnLog,0.0004036994058951,10
IsAbstractCls,0.0003950181852778,10
PrimitiveParam,0.0003655145436533,10
SiSRMInvkConfig,0.0003022879956301,10
SiPfxExec,0.0002084223377697,10
ClsNmCtnXml,0.0001898463986358,10
SiPfxSet,9.375682099634422e-05,10
SoPfxRead,1.679098786080968e-06,10
IsConcreteCls,2.0384881892730747e-07,10
SiSRMInvkSet,0.0,10
MixedSRMInvkDo,0.0,10
MixedSRMInvkMove,0.0,10
SoSRMInvkPoll,0.0,10
SoSRMInvkPeek,0.0,10
SoSRMInvkList,0.0,10
SiSRMInvkSave,0.0,10
SiSRMInvkUpdate,0.0,10
SiSRMInvkRun,0.0,10
MixedPfxMove,0.0,10
SiPfxRun,0.0,10
SiPfxSave,0.0,10
SiPfxSend,0.0,10
SiPfxAdd,0.0,10
SoSRMInvkParse,0.0,10
SiPfxPrint,0.0,10
SoSRMInvkRemove,0.0,10
SiPfxEval,0.0,10
SoSRMInvkRetrieve,0.0,10
MixedPfxDo,0.0,10
SoPfxFind,0.0,10
SoPfxRemove,0.0,10
ConcreteMtd,0.0,10
tag,0.0,10
SRMDfParam,0.0,10
ParamTypCtnChar[],0.0,10
WebNR,0.0,10
LogRtnNR,0.0,10
DbNR,0.0,10
WebRtnNR,0.0,10
MixedSRMInvkCopy,0.0,10
SoSRMInvkElement,0.0,10
SoSRMInvkPull,0.0,10
SoSRMInvkAs,0.0,10
SiSRMInvkAdd,0.0,10
SiSRMInvkEval,0.0,10
SiSRMInvkSend,0.0,10
SiSRMInvkPush,0.0,10
SiSRMInvkFine,0.0,10
SiSRMInvkSevere,0.0,10
GeneralNR,0.0,10
SiSRMInvkDebug,0.0,10
FileParamNR,0.0,10
FileNR,0.0,10
LogParamNR,0.0,10
SiSRMInvkExec,0.0,10
SiSRMInvkFormat,0.0,10
SiSRMInvkOffer,0.0,10
SiSRMInvkError,0.0,10
SiSRMInvkFatal,0.0,10
SiSRMInvkInfo,0.0,10
SiSRMInvkTrace,0.0,10
SiSRMInvkInsert,0.0,10
SiSRMInvkPrint,0.0,10
LogNR,0.0,10
ParamDfSRM,0.0,10
GuiParamNR,0.0,10
GuiNR,0.0,10
GuiRtnNR,0.0,10
XmlNR,0.0,10
XmlRtnNR,0.0,10
SiPfxLog,-6.560770725964893e-07,10
SiSRMInvkWrite,-7.357769940888326e-07,10
SoPfxParse,-2.161693148955424e-06,10
SiPfxWrite,-5.38788845993992e-05,10
ParamTypCtnStr[],-6.037274852823543e-05,10
MixedPfxCopy,-0.0001479295839153,10
MixedPfxTyp,-0.0011162093095348,10
FileRtnNR,-0.0011270472271553,10
ParamTypCtnByte[],-0.0012897045667953,10
ClsNmCtnGeneral,-0.0016391526221735,10
GeneralParamNR,-0.0024595176771674,10
DbParamNR,-0.0030529839207847,10
ClsNmCtnGui,-0.0036953564897717,10
SoSRMInvkRead,-0.003984168408156,10
IsInterface,-0.0054087609038522,10
SoSRMInvkGet,-0.0054384518375803,10
MtdNm,-0.0069495884873239,10
ParamTypCtnStr,-0.0098918534361689,10
ClsNmCtnFile,-0.0103038736575771,10
WebParamNR,-0.0110703399525018,10
XmlParamNR,-0.0125487990501664,10
ClsNmCtnDb,-0.0184600629769771,10
ClsNmCtnWeb,-0.0237959690099103,10
SRMDfRet,-0.0511507109519969,10
SoPfxTyp,-0.0686753104012525,10
ParamTypCtnStr,0.060562411791924,11
SiPfxTyp,0.0346969132623412,11
ClsNmCtnDb,0.0280679454311927,11
SRMDfRet,0.0190712367011836,11
PrimitiveParam,0.0138040820963741,11
IsAbstractCls,0.0118985798919185,11
ClsNmCtnGeneral,0.0093308847286473,11
IsConcreteCls,0.0086897657951707,11
SoSRMInvkPull,0.0056446651203528,11
ClsNmCtnLog,0.0056315952014816,11
SiSRMInvkPrint,0.0027098717044139,11
SiPfxLog,0.0025856577496451,11
SiPfxAdd,0.001723175872344,11
SiPfxSet,0.0016879442627507,11
SiPfxUpdate,0.0016651044030002,11
MixedPfxCopy,0.0016338096663145,11
SiPfxSend,0.0014939454971582,11
SRMDfThis,0.0010503137439041,11
SiSRMInvkFatal,0.0010392034807986,11
DbRtnNR,0.0007679419109158,11
ClsNmCtnXml,0.0007485630662814,11
SoSRMInvkParse,0.0007479390361334,11
SiSRMInvkEval,0.0006236450351939,11
ParamTypCtnStr[],0.0006022076257707,11
SiPfxExec,0.0004538836242522,11
SoPfxParse,0.0002178132135341,11
SiSRMInvkWrite,4.781351197225697e-05,11
SiSRMInvkAdd,3.9478063883467e-05,11
MixedSRMInvkCopy,7.202524503549523e-07,11
SoPfxFind,0.0,11
SoPfxRemove,0.0,11
MixedPfxMove,0.0,11
MixedPfxDo,0.0,11
SoSRMInvkElement,0.0,11
SoSRMInvkAs,0.0,11
MixedSRMInvkDo,0.0,11
SiPfxPrint,0.0,11
SoSRMInvkRemove,0.0,11
SiPfxSave,0.0,11
SiPfxEval,0.0,11
SiPfxRun,0.0,11
tag,0.0,11
ConcreteMtd,0.0,11
GuiRtnNR,0.0,11
SRMDfParam,0.0,11
XmlRtnNR,0.0,11
GuiNR,0.0,11
DbNR,0.0,11
MixedSRMInvkMove,0.0,11
SoSRMInvkPeek,0.0,11
SoSRMInvkList,0.0,11
SoSRMInvkPoll,0.0,11
SoSRMInvkRetrieve,0.0,11
SoSRMInvkFind,0.0,11
SiSRMInvkRun,0.0,11
SiSRMInvkUpdate,0.0,11
SiSRMInvkSave,0.0,11
WebRtnNR,0.0,11
SiSRMInvkDebug,0.0,11
GeneralNR,0.0,11
SiSRMInvkLog,0.0,11
SiSRMInvkInsert,0.0,11
SiSRMInvkPush,0.0,11
SiSRMInvkFormat,0.0,11
SiSRMInvkExec,0.0,11
SiSRMInvkTrace,0.0,11
SiSRMInvkOffer,0.0,11
SiSRMInvkError,0.0,11
SiSRMInvkInfo,0.0,11
SiSRMInvkSevere,0.0,11
SiSRMInvkWarn,0.0,11
SiSRMInvkFine,0.0,11
SiSRMInvkConfig,0.0,11
LogNR,0.0,11
LogParamNR,0.0,11
LogRtnNR,0.0,11
FileNR,0.0,11
GeneralRtnNR,0.0,11
ParamDfSRM,0.0,11
XmlParamNR,0.0,11
WebNR,0.0,11
XmlNR,0.0,11
SiPfxWrite,-0.0002181453553653,11
IsInterface,-0.0004169460377119,11
SoPfxGet,-0.0005100846843836,11
ParamTypCtnByte[],-0.0005501947705512,11
SoSRMInvkGet,-0.0005607655367592,11
MixedPfxTyp,-0.0011751374931748,11
SiSRMInvkSend,-0.0012481974964673,11
SiSRMInvkSet,-0.0013036487999218,11
ParamTypCtnChar[],-0.0022470474371543,11
FileRtnNR,-0.002494954488034,11
GuiParamNR,-0.002984764330507,11
MtdNm,-0.0031112111653505,11
ClsNmCtnGui,-0.0038324049185317,11
ParamDfThis,-0.0048770345618191,11
DbParamNR,-0.005459708432035,11
SoSRMInvkRead,-0.0058206829436704,11
SoPfxRead,-0.0060150026901389,11
ClsNmCtnFile,-0.0153638371981915,11
GeneralParamNR,-0.0329869266113316,11
ClsNmCtnWeb,-0.047347423849857,11
FileParamNR,-0.0814244442169058,11
SoPfxTyp,-0.0957866420971811,11
WebParamNR,-0.1211212837888901,11
GeneralParamNR,0.0727596000682884,12
SiSRMInvkWrite,0.0527931914867506,12
ParamDfThis,0.0387034697076539,12
SRMDfRet,0.0244938110728953,12
PrimitiveParam,0.013350344442943,12
SiPfxTyp,0.0123787535808842,12
SRMDfThis,0.009920002739956,12
SiSRMInvkSevere,0.0097917398532132,12
ParamTypCtnStr,0.0068465804260858,12
SiSRMInvkWarn,0.006751540024338,12
ParamTypCtnStr[],0.0064977011246037,12
SoSRMInvkParse,0.0048624242119417,12
SiSRMInvkDebug,0.0034223294566431,12
ClsNmCtnGeneral,0.003354097939963,12
FileParamNR,0.0025213956327238,12
MixedPfxCopy,0.0022877321289139,12
DbRtnNR,0.0016634682096299,12
ClsNmCtnXml,0.0014555400536389,12
SiSRMInvkOffer,0.0013953992987134,12
DbParamNR,0.0011789271512305,12
SiPfxSet,0.0008780224874326,12
MixedPfxTyp,0.0008329724267359,12
WebParamNR,0.0004793857574341,12
SiPfxSend,0.0004531633718018,12
SiPfxAdd,0.0004510548535566,12
LogParamNR,0.0003605767364907,12
SRMDfParam,0.0003535474916213,12
ParamTypCtnByte[],0.0001758800486366,12
XmlParamNR,0.0001113590935789,12
SiPfxUpdate,0.0001071596459593,12
SiSRMInvkError,5.556731737593745e-05,12
SiSRMInvkPrint,2.7783658687968726e-05,12
SiPfxLog,9.255454062884194e-09,12
MixedSRMInvkCopy,0.0,12
MixedSRMInvkMove,0.0,12
MixedSRMInvkDo,0.0,12
SoSRMInvkPeek,0.0,12
SoPfxFind,0.0,12
MixedPfxMove,0.0,12
SoPfxRemove,0.0,12
MixedPfxDo,0.0,12
XmlRtnNR,0.0,12
ParamDfSRM,0.0,12
DbNR,0.0,12
WebRtnNR,0.0,12
LogNR,0.0,12
FileNR,0.0,12
LogRtnNR,0.0,12
WebNR,0.0,12
SoSRMInvkRetrieve,0.0,12
SoSRMInvkElement,0.0,12
SoSRMInvkPull,0.0,12
SoSRMInvkAs,0.0,12
SiSRMInvkAdd,0.0,12
SiSRMInvkRun,0.0,12
SiSRMInvkUpdate,0.0,12
SiSRMInvkSave,0.0,12
SiPfxSave,0.0,12
SoSRMInvkList,0.0,12
SoSRMInvkPoll,0.0,12
SoSRMInvkFind,0.0,12
SiPfxPrint,0.0,12
SiPfxEval,0.0,12
SiPfxExec,0.0,12
SoSRMInvkRemove,0.0,12
SiPfxRun,0.0,12
SiSRMInvkTrace,0.0,12
SiSRMInvkFine,0.0,12
SiSRMInvkInsert,0.0,12
SiSRMInvkFormat,0.0,12
SiSRMInvkExec,0.0,12
SiSRMInvkSend,0.0,12
SiSRMInvkLog,0.0,12
ConcreteMtd,0.0,12
tag,0.0,12
GuiParamNR,0.0,12
XmlNR,0.0,12
SiSRMInvkInfo,0.0,12
SiSRMInvkFatal,0.0,12
GuiNR,0.0,12
GuiRtnNR,0.0,12
SiSRMInvkConfig,0.0,12
GeneralNR,0.0,12
SiSRMInvkPush,0.0,12
SiSRMInvkEval,0.0,12
SoPfxParse,-2.161693148955424e-06,12
ClsNmCtnGui,-0.0001048959329791,12
IsAbstractCls,-0.0001799034052967,12
MtdNm,-0.000531566645526,12
ParamTypCtnChar[],-0.0011822841459536,12
GeneralRtnNR,-0.0012469363007444,12
ClsNmCtnLog,-0.0014995166672897,12
IsConcreteCls,-0.0021023073186977,12
SoPfxGet,-0.0024963331224694,12
IsInterface,-0.0025103314797022,12
SiPfxWrite,-0.0034587860880571,12
FileRtnNR,-0.0034661358531038,12
SoSRMInvkRead,-0.0057580330255512,12
SiSRMInvkSet,-0.0060823024406841,12
SoSRMInvkGet,-0.0086631052439981,12
ClsNmCtnFile,-0.0123521964508524,12
ClsNmCtnWeb,-0.0175832214676102,12
ClsNmCtnDb,-0.0208123583951734,12
SoPfxTyp,-0.0278322122825521,12
SoPfxRead,-0.049712687894426,12
SRMDfRet,0.0163796649996489,13
SoPfxTyp,0.0149764413768897,13
SiPfxTyp,0.007021604382671,13
MtdNm,0.0065556620760092,13
GeneralParamNR,0.0046409178012335,13
SoPfxRead,0.003233174253168,13
SiSRMInvkPrint,0.0021159526003981,13
SiSRMInvkExec,0.0017851004346752,13
SiPfxSet,0.0012484970279385,13
MixedPfxCopy,0.0012484379272593,13
IsConcreteCls,0.0012437889243043,13
SiPfxSend,0.0010022361593889,13
ParamTypCtnChar[],0.0009436074033453,13
SiSRMInvkConfig,0.0006112271102945,13
ClsNmCtnXml,0.0003533846583808,13
ClsNmCtnGeneral,0.00019941121252,13
ParamTypCtnStr[],0.0001792953443935,13
SiPfxAdd,0.0001030175030158,13
SiPfxUpdate,6.405401281954493e-05,13
SiPfxWrite,5.761272520986857e-07,13
GuiParamNR,2.403613835483959e-07,13
MixedSRMInvkMove,0.0,13
MixedSRMInvkDo,0.0,13
MixedPfxMove,0.0,13
SoSRMInvkList,0.0,13
SiSRMInvkRun,0.0,13
SiSRMInvkSave,0.0,13
SiSRMInvkSet,0.0,13
MixedPfxDo,0.0,13
SoPfxFind,0.0,13
SiPfxSave,0.0,13
SiPfxRun,0.0,13
SiPfxExec,0.0,13
SiPfxPrint,0.0,13
SiPfxEval,0.0,13
SoSRMInvkRemove,0.0,13
SoSRMInvkFind,0.0,13
SoSRMInvkParse,0.0,13
SoSRMInvkPoll,0.0,13
SoSRMInvkPeek,0.0,13
SoPfxRemove,0.0,13
SRMDfParam,0.0,13
GuiNR,0.0,13
tag,0.0,13
ParamDfSRM,0.0,13
WebNR,0.0,13
DbNR,0.0,13
WebRtnNR,0.0,13
SiSRMInvkAdd,0.0,13
MixedSRMInvkCopy,0.0,13
SoSRMInvkElement,0.0,13
SoSRMInvkPull,0.0,13
SoSRMInvkAs,0.0,13
SoSRMInvkRetrieve,0.0,13
SiSRMInvkEval,0.0,13
SiSRMInvkSend,0.0,13
SiSRMInvkPush,0.0,13
SiSRMInvkFine,0.0,13
SiSRMInvkSevere,0.0,13
SiSRMInvkDebug,0.0,13
GeneralNR,0.0,13
FileNR,0.0,13
LogRtnNR,0.0,13
LogParamNR,0.0,13
SiSRMInvkLog,0.0,13
SiSRMInvkOffer,0.0,13
SiSRMInvkFatal,0.0,13
SiSRMInvkError,0.0,13
SiSRMInvkInfo,0.0,13
SiSRMInvkTrace,0.0,13
SiSRMInvkWarn,0.0,13
SiSRMInvkInsert,0.0,13
SiSRMInvkFormat,0.0,13
LogNR,0.0,13
XmlNR,0.0,13
XmlRtnNR,0.0,13
XmlParamNR,0.0,13
GuiRtnNR,0.0,13
WebParamNR,0.0,13
MixedPfxTyp,-8.655897698675585e-07,13
SiPfxLog,-1.3739415851542897e-06,13
SoPfxParse,-2.1616931489623625e-06,13
ConcreteMtd,-0.0002262631859623,13
GeneralRtnNR,-0.0003018855970776,13
FileParamNR,-0.0003573218233426,13
SoPfxGet,-0.0006255333266752,13
ParamTypCtnStr,-0.0008243753477963,13
ClsNmCtnGui,-0.0012451352538059,13
SiSRMInvkWrite,-0.0018835042166777,13
IsAbstractCls,-0.0022381120401557,13
ClsNmCtnLog,-0.0024577665078664,13
SoSRMInvkRead,-0.002494954488034,13
FileRtnNR,-0.0033279511876486,13
IsInterface,-0.0037097563730214,13
SiSRMInvkUpdate,-0.0047508561549739,13
PrimitiveParam,-0.0049428914736658,13
DbParamNR,-0.0079528969786444,13
DbRtnNR,-0.0091513580955718,13
ClsNmCtnDb,-0.0099666869812585,13
ParamTypCtnByte[],-0.0118458881702095,13
SRMDfThis,-0.0145883673569895,13
ClsNmCtnFile,-0.0197114938275633,13
ParamDfThis,-0.0373088895182127,13
SoSRMInvkGet,-0.062592121661663,13
ClsNmCtnWeb,-0.0814495966980927,13
MtdNm,0.0079347684261422,14
IsConcreteCls,0.0020726909950359,14
SiPfxTyp,0.0020541366464484,14
ParamTypCtnByte[],0.0010162803845721,14
DbRtnNR,0.0007865710952563,14
SiPfxAdd,0.000676233146051,14
SiPfxSet,0.0006605132143178,14
ClsNmCtnXml,0.0004983887543943,14
GeneralRtnNR,0.0003892072223674,14
FileParamNR,0.0003747318946499,14
SiSRMInvkLog,0.0002018223313494,14
SiPfxUpdate,0.0001915272583734,14
SiPfxLog,6.458655216920391e-05,14
SiPfxRun,0.0,14
SiPfxEval,0.0,14
SiPfxPrint,0.0,14
SiPfxSave,0.0,14
MixedSRMInvkMove,0.0,14
MixedSRMInvkDo,0.0,14
SiSRMInvkSet,0.0,14
SiSRMInvkAdd,0.0,14
SoSRMInvkRetrieve,0.0,14
SoSRMInvkPoll,0.0,14
SoSRMInvkPeek,0.0,14
SoSRMInvkList,0.0,14
SiSRMInvkSave,0.0,14
SiSRMInvkUpdate,0.0,14
SoSRMInvkElement,0.0,14
MixedSRMInvkCopy,0.0,14
SiSRMInvkExec,0.0,14
SiSRMInvkError,0.0,14
SiSRMInvkWarn,0.0,14
SiSRMInvkTrace,0.0,14
SoSRMInvkRemove,0.0,14
SoSRMInvkFind,0.0,14
SoSRMInvkPull,0.0,14
SoSRMInvkAs,0.0,14
SoPfxRemove,0.0,14
SoPfxFind,0.0,14
MixedPfxMove,0.0,14
MixedPfxDo,0.0,14
SRMDfParam,0.0,14
GuiRtnNR,0.0,14
ConcreteMtd,0.0,14
tag,0.0,14
ParamDfSRM,0.0,14
XmlRtnNR,0.0,14
XmlParamNR,0.0,14
XmlNR,0.0,14
LogRtnNR,0.0,14
WebNR,0.0,14
GuiNR,0.0,14
SiSRMInvkInfo,0.0,14
SiSRMInvkInsert,0.0,14
SiSRMInvkPush,0.0,14
SiSRMInvkPrint,0.0,14
SiSRMInvkEval,0.0,14
WebRtnNR,0.0,14
DbNR,0.0,14
SiSRMInvkConfig,0.0,14
