Feature,SHAP Value,Source
SoPfxTyp,-0.0073937151465354,6
WebParamNR,-0.0077324718013576,6
ParamTypCtnStr,-0.008546862332218,6
SoSRMInvkGet,-0.0206516254107372,6
ParamTypCtnByte[],-0.025654579239333,6
ParamTypCtnChar[],-0.0391465809980819,6
SiPfxTyp,-0.0422235835026358,6
SiPfxTyp,0.1098968724299265,7
SoPfxTyp,0.0384571863146293,7
ParamTypCtnChar[],0.0347297098734783,7
SRMDfThis,0.0237951309284099,7
ParamDfThis,0.0216487174526486,7
ParamTypCtnByte[],0.0212025714075197,7
WebParamNR,0.013113386558738,7
MtdNm,0.0088330714521943,7
ClsNmCtnWeb,0.0079617216618466,7
ClsNmCtnFile,0.0075117438833949,7
PrimitiveParam,0.0072869907415379,7
SiPfxSet,0.0057525287475162,7
SiPfxPrint,0.0047364536078713,7
SoPfxRead,0.0046915944358405,7
SiSRMInvkDebug,0.0039509984912193,7
SiPfxLog,0.0032444540535835,7
ClsNmCtnXml,0.0030173558799121,7
IsInterface,0.0024444195692682,7
SiPfxAdd,0.0021610164023659,7
SoPfxGet,0.0020803295074208,7
