Feature,SHAP Value,Source
ClsNmCtnPage,0.0,15
MtdModFINAL,0.0,15
MtdNmStrtGet,0.0,15
ClasEscapInvkd,0.0,15
ClsNmCtnEscap,0.0,15
ParamTypCtnByte[],0.0,15
ParamTypCtnStringbuilder,0.0,15
MtdNmStrtPut,0.0,15
MtdMatchInvkd,0.0,15
sanitizer,0.0,15
MtdModSTATIC,-0.0028571428571428,15
RtnTypStr,0.0107142857142857,16
ParamTypEqRtnTyp,0.0085714285714285,16
MtdNmCtnReplac,0.0042857142857142,16
MtdReplacInvkd,0.0035714285714285,16
MtdNmCtnEncodNotEncoding,0.0028571428571428,16
ClsFINAL,0.0014285714285714,16
MtdNmCtnSaniti,0.0014285714285714,16
MtdNmCtnStrip,0.0,16
MtdNmStrtHas,0.0,16
MtdNmCtnVerif,0.0,16
ParamTypCtnStr,0.0,16
ParamDfRtn,0.0,16
MtdNmCtnUnescape,0.0,16
ParamTypCtnCharsequence,0.0,16
MtdEscapInvkd,0.0,16
ClsSTATIC,0.0,16
ClasRegexInvkd,0.0,16
ClsNmEndsEncoder,0.0,16
MtdNmCtnEscapeNotUnescape,0.0,16
ClsNmCtnEncod,0.0,16
ClsPUBLIC,0.0,16
MtdModPUBLIC,0.0,16
ClasSanitiInvkd,0.0,16
MtdStripInvkd,0.0,16
MtdNmCtnRegex,0.0,16
ImplicitMtd,0.0,16
MtdConstructor,0.0,16
MtdNmStrtSet,0.0,16
RtnTypCharsequence,0.0,16
ClsNmCtnSaniti,0.0,16
MtdEncodInvkd,0.0,16
ClasEncodInvkd,0.0,16
ClsNmCtnValid,0.0,16
ParamTypCtnChar[],0.0,16
RtnTypByte[],0.0,16
MtdRegexInvkd,0.0,16
MtdSanitiInvkd,0.0,16
MtdCtnParams,0.0,16
ClsNmCtnPage,0.0,16
MtdModFINAL,0.0,16
MtdNmStrtGet,0.0,16
ClasEscapInvkd,0.0,16
ClsNmCtnEscap,0.0,16
ParamTypCtnByte[],0.0,16
ParamTypCtnStringbuilder,0.0,16
MtdNmStrtPut,0.0,16
MtdMatchInvkd,0.0,16
sanitizer,0.0,16
MtdModSTATIC,-0.0028571428571428,16
ParamTypEqRtnTyp,0.0392857142857143,17
MtdReplacInvkd,0.005,17
MtdNmCtnReplac,0.0035714285714285,17
MtdNmCtnStrip,0.0,17
MtdNmStrtHas,0.0,17
ParamTypCtnCharsequence,0.0,17
MtdEscapInvkd,0.0,17
ClsSTATIC,0.0,17
MtdNmCtnUnescape,0.0,17
MtdNmCtnVerif,0.0,17
ParamTypCtnStr,0.0,17
ParamDfRtn,0.0,17
MtdModPUBLIC,0.0,17
ClsPUBLIC,0.0,17
ClsNmCtnEncod,0.0,17
MtdNmCtnEscapeNotUnescape,0.0,17
ClasRegexInvkd,0.0,17
ClasEscapInvkd,0.0,17
MtdNmCtnRegex,0.0,17
ClsFINAL,0.0,17
ClasEncodInvkd,0.0,17
MtdStripInvkd,0.0,17
ClasSanitiInvkd,0.0,17
MtdConstructor,0.0,17
ClsNmCtnValid,0.0,17
RtnTypCharsequence,0.0,17
MtdNmStrtSet,0.0,17
MtdNmCtnSaniti,0.0,17
ClsNmCtnSaniti,0.0,17
MtdEncodInvkd,0.0,17
RtnTypByte[],0.0,17
ClsNmEndsEncoder,0.0,17
ImplicitMtd,0.0,17
MtdNmStrtPut,0.0,17
MtdSanitiInvkd,0.0,17
MtdNmStrtGet,0.0,17
MtdRegexInvkd,0.0,17
MtdModFINAL,0.0,17
ClsNmCtnPage,0.0,17
ParamTypCtnChar[],0.0,17
MtdCtnParams,0.0,17
sanitizer,0.0,17
ClsNmCtnEscap,0.0,17
ParamTypCtnByte[],0.0,17
ParamTypCtnStringbuilder,0.0,17
MtdMatchInvkd,0.0,17
RtnTypStr,-0.0014285714285714,17
MtdModSTATIC,-0.0064285714285714,17
MtdNmCtnEncodNotEncoding,-0.01,17
ParamTypEqRtnTyp,0.015,18
RtnTypStr,0.0078571428571428,18
MtdNmCtnReplac,0.0042857142857142,18
MtdNmCtnEncodNotEncoding,0.0028571428571428,18
ClsFINAL,0.0021428571428571,18
MtdReplacInvkd,0.0014285714285714,18
MtdNmCtnSaniti,0.0007142857142857,18
MtdNmCtnStrip,0.0,18
MtdNmStrtHas,0.0,18
MtdNmCtnVerif,0.0,18
ParamTypCtnStr,0.0,18
ParamDfRtn,0.0,18
MtdNmCtnUnescape,0.0,18
ParamTypCtnCharsequence,0.0,18
MtdEscapInvkd,0.0,18
ClsSTATIC,0.0,18
ClasRegexInvkd,0.0,18
ClsNmEndsEncoder,0.0,18
MtdNmCtnEscapeNotUnescape,0.0,18
ClsNmCtnEncod,0.0,18
ClsPUBLIC,0.0,18
MtdModPUBLIC,0.0,18
ClasSanitiInvkd,0.0,18
MtdStripInvkd,0.0,18
MtdNmCtnRegex,0.0,18
ImplicitMtd,0.0,18
MtdConstructor,0.0,18
MtdNmStrtSet,0.0,18
RtnTypCharsequence,0.0,18
ClsNmCtnSaniti,0.0,18
MtdEncodInvkd,0.0,18
ClasEncodInvkd,0.0,18
ClsNmCtnValid,0.0,18
ParamTypCtnChar[],0.0,18
RtnTypByte[],0.0,18
MtdRegexInvkd,0.0,18
MtdSanitiInvkd,0.0,18
MtdCtnParams,0.0,18
ClsNmCtnPage,0.0,18
MtdModFINAL,0.0,18
MtdNmStrtGet,0.0,18
ClasEscapInvkd,0.0,18
ClsNmCtnEscap,0.0,18
ParamTypCtnByte[],0.0,18
ParamTypCtnStringbuilder,0.0,18
MtdNmStrtPut,0.0,18
MtdMatchInvkd,0.0,18
sanitizer,0.0,18
MtdModSTATIC,-0.0042857142857142,18
MtdModSTATIC,0.0107142857142857,19
MtdNmCtnReplac,0.005,19
MtdReplacInvkd,0.005,19
MtdNmCtnSaniti,0.005,19
MtdNmCtnEncodNotEncoding,0.005,19
MtdModFINAL,0.0042857142857142,19
MtdNmStrtHas,0.0,19
MtdNmCtnStrip,0.0,19
MtdNmCtnUnescape,0.0,19
MtdNmCtnVerif,0.0,19
ParamTypCtnStr,0.0,19
MtdModPUBLIC,0.0,19
ParamDfRtn,0.0,19
ParamTypCtnCharsequence,0.0,19
MtdEscapInvkd,0.0,19
ClsSTATIC,0.0,19
ClasRegexInvkd,0.0,19
ClsNmEndsEncoder,0.0,19
MtdNmCtnEscapeNotUnescape,0.0,19
ClsPUBLIC,0.0,19
ClsNmCtnEncod,0.0,19
MtdStripInvkd,0.0,19
ClasSanitiInvkd,0.0,19
MtdNmCtnRegex,0.0,19
ClasEncodInvkd,0.0,19
ImplicitMtd,0.0,19
MtdConstructor,0.0,19
MtdNmStrtSet,0.0,19
RtnTypCharsequence,0.0,19
ClsNmCtnSaniti,0.0,19
MtdEncodInvkd,0.0,19
ClsFINAL,0.0,19
ClsNmCtnValid,0.0,19
ClasEscapInvkd,0.0,19
RtnTypByte[],0.0,19
MtdNmStrtGet,0.0,19
MtdSanitiInvkd,0.0,19
ClsNmCtnPage,0.0,19
MtdCtnParams,0.0,19
ParamTypCtnChar[],0.0,19
MtdRegexInvkd,0.0,19
MtdNmStrtPut,0.0,19
ClsNmCtnEscap,0.0,19
ParamTypCtnByte[],0.0,19
ParamTypCtnStringbuilder,0.0,19
sanitizer,0.0,19
MtdMatchInvkd,0.0,19
RtnTypStr,-0.0014285714285714,19
ParamTypEqRtnTyp,-0.0035714285714285,19
