Feature,SHAP Value,instance
SiSRMInvkUpdate,0.0,14
SiSRMInvkSave,0.0,14
SiPfxSave,0.0,14
SoSRMInvkList,0.0,14
SoSRMInvkPoll,0.0,14
SoSRMInvkPeek,0.0,14
SiPfxPrint,0.0,14
SoSRMInvkRemove,0.0,14
SiSRMInvkSend,0.0,14
SiSRMInvkExec,0.0,14
SiSRMInvkFormat,0.0,14
SiSRMInvkFatal,0.0,14
SiSRMInvkInfo,0.0,14
SiSRMInvkTrace,0.0,14
SiSRMInvkEval,0.0,14
SiSRMInvkPush,0.0,14
SiSRMInvkInsert,0.0,14
SiSRMInvkLog,0.0,14
GuiParamNR,0.0,14
SiSRMInvkConfig,0.0,14
LogRtnNR,0.0,14
FileNR,0.0,14
SiSRMInvkFine,0.0,14
DbNR,0.0,14
WebRtnNR,0.0,14
LogNR,0.0,14
GeneralNR,0.0,14
WebNR,0.0,14
SiPfxUpdate,-0.0002856559384495,14
IsConcreteCls,-0.0007503857713045,14
SiSRMInvkDebug,-0.0010930838021953,14
FileParamNR,-0.0014004602496518,14
SiPfxSend,-0.001588037518651,14
PrimitiveParam,-0.0021530879952879,14
SRMDfParam,-0.002439416013991,14
SiPfxWrite,-0.0032898098646594,14
MixedPfxCopy,-0.0033321900979597,14
SiSRMInvkOffer,-0.0048097608601769,14
DbParamNR,-0.005342398415721,14
ParamTypCtnStr[],-0.0058975346079618,14
MtdNm,-0.0082874204748616,14
SRMDfThis,-0.0109153661605528,14
SoSRMInvkParse,-0.0136814380889917,14
ParamTypCtnStr,-0.015273757451097,14
SiPfxTyp,-0.0238289084748069,14
SiSRMInvkWarn,-0.0259931904744395,14
SiSRMInvkSevere,-0.0275332952464157,14
SRMDfRet,-0.0807954567466163,14
GeneralParamNR,-0.1410740331091455,14
SiSRMInvkWrite,-0.1617333709284296,14
ClsNmCtnDb,0.020681536593889,15
SiPfxWrite,0.0073025057868253,15
ParamTypCtnStr,0.0036708559023159,15
ClsNmCtnWeb,0.0034989866530763,15
ClsNmCtnXml,0.0029131215676863,15
IsInterface,0.0026224384740559,15
ClsNmCtnFile,0.0025432732882981,15
SiSRMInvkWrite,0.002113557665252,15
SoSRMInvkRead,0.0020142057244796,15
SiSRMInvkConfig,0.0019505034755895,15
SiPfxSet,0.0019139750481064,15
SoPfxGet,0.0010723176334533,15
SoSRMInvkGet,0.0007595025874776,15
MixedPfxTyp,0.0007499564999564,15
SiSRMInvkSend,0.0004163059163059,15
IsAbstractCls,0.0001538836192629,15
ClsNmCtnGui,0.0001384746066265,15
IsConcreteCls,8.783885721882698e-05,15
ParamTypCtnChar[],4.844725991889898e-05,15
SiPfxExec,4.807282839297544e-05,15
MixedSRMInvkDo,0.0,15
SiSRMInvkRun,0.0,15
MixedSRMInvkMove,0.0,15
SoSRMInvkList,0.0,15
SiPfxSave,0.0,15
SiSRMInvkUpdate,0.0,15
SiSRMInvkAdd,0.0,15
MixedSRMInvkCopy,0.0,15
SoSRMInvkPeek,0.0,15
MixedPfxDo,0.0,15
SoPfxRemove,0.0,15
SiPfxRun,0.0,15
SiPfxPrint,0.0,15
SiPfxEval,0.0,15
SoSRMInvkFind,0.0,15
SoSRMInvkRemove,0.0,15
SiPfxLog,0.0,15
SoSRMInvkParse,0.0,15
SoSRMInvkPoll,0.0,15
MixedPfxMove,0.0,15
SoPfxFind,0.0,15
XmlParamNR,0.0,15
tag,0.0,15
ConcreteMtd,0.0,15
SRMDfParam,0.0,15
ParamDfSRM,0.0,15
GuiNR,0.0,15
GuiRtnNR,0.0,15
XmlNR,0.0,15
GuiParamNR,0.0,15
LogRtnNR,0.0,15
SoSRMInvkPull,0.0,15
SoSRMInvkElement,0.0,15
SoSRMInvkAs,0.0,15
SiSRMInvkFormat,0.0,15
SiSRMInvkLog,0.0,15
SiSRMInvkExec,0.0,15
DbNR,0.0,15
WebNR,0.0,15
GeneralNR,0.0,15
FileNR,0.0,15
WebRtnNR,0.0,15
SiSRMInvkInsert,0.0,15
SiSRMInvkFatal,0.0,15
SiSRMInvkPrint,0.0,15
SiSRMInvkTrace,0.0,15
SiSRMInvkWarn,0.0,15
SiSRMInvkError,0.0,15
SiSRMInvkInfo,0.0,15
SiSRMInvkSevere,0.0,15
SiSRMInvkFine,0.0,15
SiSRMInvkDebug,0.0,15
SiSRMInvkOffer,0.0,15
LogNR,0.0,15
XmlRtnNR,0.0,15
SiSRMInvkEval,-6.011637028978389e-07,15
GeneralRtnNR,-9.405629857635324e-07,15
FileRtnNR,-1.6808662842565658e-06,15
SoSRMInvkRetrieve,-0.0002271021260902,15
MixedPfxCopy,-0.0002314933615189,15
LogParamNR,-0.0003120422893965,15
ParamDfThis,-0.0004007393347046,15
SiPfxUpdate,-0.0004163659806274,15
DbParamNR,-0.0005160712406389,15
SiPfxAdd,-0.0007928907514499,15
SoPfxParse,-0.0008298890802764,15
SiSRMInvkSave,-0.0009347872185965,15
SiPfxSend,-0.001119262967621,15
SiSRMInvkSet,-0.0018549363657136,15
ClsNmCtnGeneral,-0.0027263243922205,15
ClsNmCtnLog,-0.0035892736630475,15
MtdNm,-0.0072666433938028,15
SoPfxRead,-0.0080851848695029,15
SiSRMInvkPush,-0.0088585804135867,15
PrimitiveParam,-0.0092763559008405,15
GeneralParamNR,-0.0115895284530418,15
DbRtnNR,-0.0128454802448861,15
SRMDfRet,-0.0317126787556455,15
SiPfxTyp,-0.0333243105231818,15
FileParamNR,-0.0398257548982409,15
SRMDfThis,-0.0427889648148513,15
ParamTypCtnStr[],-0.0472596032605867,15
ParamTypCtnByte[],-0.0532377232211199,15
WebParamNR,-0.0550720963045688,15
SoPfxTyp,-0.069360051714821,15
IsAbstractCls,0.0322166316024162,16
XmlParamNR,0.0117404882801766,16
MtdNm,0.0109956341584488,16
LogParamNR,0.0071111240470459,16
ClsNmCtnLog,0.0067515226445064,16
ClsNmCtnFile,0.006023017170071,16
GeneralParamNR,0.0049076987357499,16
ParamTypCtnStr,0.0039755368262996,16
IsInterface,0.0032251448374165,16
SiPfxAdd,0.0030344457252677,16
ClsNmCtnXml,0.0029132418611949,16
ParamTypCtnChar[],0.0027056475487285,16
SiPfxUpdate,0.0024971152453851,16
SiPfxLog,0.0016648640068974,16
ParamTypCtnStr[],0.0015967085471937,16
FileParamNR,0.0015290961212032,16
IsConcreteCls,0.0014763579801301,16
FileRtnNR,0.0012625776895594,16
ParamTypCtnByte[],0.0008276260628049,16
SoSRMInvkRead,0.0005906709788538,16
SRMDfThis,0.0005208698233314,16
MixedPfxTyp,0.0004164862133679,16
SoPfxGet,0.0003308684969881,16
ClsNmCtnGui,0.0001291684640984,16
SiSRMInvkUpdate,1.3740666116257572e-05,16
DbRtnNR,4.236552910832914e-06,16
SoPfxParse,2.642415916076501e-06,16
MixedSRMInvkCopy,0.0,16
MixedPfxDo,0.0,16
SoPfxFind,0.0,16
MixedSRMInvkDo,0.0,16
MixedPfxMove,0.0,16
SiPfxPrint,0.0,16
SoSRMInvkFind,0.0,16
SoSRMInvkRemove,0.0,16
SoSRMInvkParse,0.0,16
SiPfxEval,0.0,16
SoSRMInvkPeek,0.0,16
SiPfxSend,0.0,16
SiPfxRun,0.0,16
SoPfxRemove,0.0,16
tag,0.0,16
SRMDfParam,0.0,16
ConcreteMtd,0.0,16
ParamDfSRM,0.0,16
XmlRtnNR,0.0,16
DbParamNR,0.0,16
WebRtnNR,0.0,16
DbNR,0.0,16
SoSRMInvkRetrieve,0.0,16
SoSRMInvkElement,0.0,16
SoSRMInvkPull,0.0,16
SoSRMInvkAs,0.0,16
SiSRMInvkSet,0.0,16
SiSRMInvkAdd,0.0,16
SiSRMInvkRun,0.0,16
SiSRMInvkSave,0.0,16
SiPfxSave,0.0,16
SoSRMInvkList,0.0,16
SoSRMInvkPoll,0.0,16
WebParamNR,0.0,16
SiSRMInvkExec,0.0,16
SiSRMInvkSend,0.0,16
SiSRMInvkPrint,0.0,16
SiSRMInvkEval,0.0,16
SiSRMInvkFine,0.0,16
SiSRMInvkWarn,0.0,16
SiSRMInvkInfo,0.0,16
SiSRMInvkTrace,0.0,16
SiSRMInvkFormat,0.0,16
SiSRMInvkPush,0.0,16
SiSRMInvkError,0.0,16
SiSRMInvkFatal,0.0,16
GuiParamNR,0.0,16
GuiNR,0.0,16
GuiRtnNR,0.0,16
GeneralNR,0.0,16
WebNR,0.0,16
LogRtnNR,0.0,16
LogNR,0.0,16
XmlNR,0.0,16
SiSRMInvkConfig,0.0,16
FileNR,0.0,16
SiSRMInvkDebug,0.0,16
ClsNmCtnWeb,-0.0003667247252165,16
SiPfxSet,-0.0003710469687753,16
SiSRMInvkSevere,-0.0005553683969297,16
SiPfxWrite,-0.000816507705572,16
ClsNmCtnGeneral,-0.0009913227571363,16
SiPfxExec,-0.0010910617665936,16
GeneralRtnNR,-0.0015380755448414,16
SiSRMInvkWrite,-0.0015709077335261,16
MixedPfxCopy,-0.0019984666182136,16
MixedSRMInvkMove,-0.003955744835975,16
SiSRMInvkOffer,-0.0047619758042712,16
SiSRMInvkLog,-0.0056549408362335,16
ClsNmCtnDb,-0.0066289412538101,16
ParamDfThis,-0.0079531926790931,16
PrimitiveParam,-0.0101624158513562,16
SiPfxTyp,-0.0320526000447585,16
SiSRMInvkInsert,-0.0530317531279491,16
SRMDfRet,-0.0693984100039442,16
SoPfxTyp,-0.0801498695327423,16
SoPfxRead,-0.1061985840419259,16
SoSRMInvkGet,-0.1089247575223477,16
SRMDfRet,0.069693234509939,17
IsAbstractCls,0.0193003097503636,17
SoPfxTyp,0.0109619560985403,17
ClsNmCtnLog,0.0051221610186999,17
SiSRMInvkWrite,0.004140039687893,17
GeneralParamNR,0.0040845021486938,17
ClsNmCtnFile,0.0038760597103691,17
ParamDfThis,0.0034210435153112,17
SiSRMInvkWarn,0.0033748444593375,17
IsInterface,0.0033378749896541,17
SoSRMInvkGet,0.0030102182977241,17
SoSRMInvkRead,0.0028543166277168,17
SiPfxTyp,0.0019462884286418,17
PrimitiveParam,0.0017881845733661,17
ParamTypCtnByte[],0.0013354735397843,17
SiPfxUpdate,0.0012789035089635,17
IsConcreteCls,0.0010679800096806,17
DbRtnNR,0.0010028601165273,17
ParamTypCtnStr[],0.0006133538373928,17
ClsNmCtnGeneral,0.0004001009823056,17
ClsNmCtnGui,0.0003367105697284,17
SiPfxLog,0.0003326066596377,17
FileRtnNR,1.4769185645038818e-05,17
SoPfxRead,5.284831832125248e-06,17
SoPfxParse,4.323386297910847e-06,17
SoPfxGet,3.2418581750182085e-06,17
MixedSRMInvkMove,0.0,17
MixedSRMInvkCopy,0.0,17
MixedPfxDo,0.0,17
SoPfxFind,0.0,17
SiPfxSend,0.0,17
MixedPfxMove,0.0,17
SiPfxAdd,0.0,17
SiPfxEval,0.0,17
SoSRMInvkRemove,0.0,17
SoSRMInvkParse,0.0,17
SiPfxPrint,0.0,17
SoSRMInvkPeek,0.0,17
SoSRMInvkPoll,0.0,17
SiPfxRun,0.0,17
SoPfxRemove,0.0,17
XmlNR,0.0,17
tag,0.0,17
ConcreteMtd,0.0,17
ParamDfSRM,0.0,17
GuiRtnNR,0.0,17
WebNR,0.0,17
SiSRMInvkRun,0.0,17
SiSRMInvkSave,0.0,17
SoSRMInvkRetrieve,0.0,17
SoSRMInvkElement,0.0,17
SoSRMInvkPull,0.0,17
SoSRMInvkAs,0.0,17
SiSRMInvkSet,0.0,17
MixedSRMInvkDo,0.0,17
SiSRMInvkUpdate,0.0,17
SiSRMInvkAdd,0.0,17
SiPfxSave,0.0,17
SoSRMInvkList,0.0,17
WebRtnNR,0.0,17
SiSRMInvkExec,0.0,17
SiSRMInvkInsert,0.0,17
SiSRMInvkPush,0.0,17
SiSRMInvkPrint,0.0,17
SiSRMInvkSend,0.0,17
SiSRMInvkInfo,0.0,17
SiSRMInvkOffer,0.0,17
SiSRMInvkError,0.0,17
SiSRMInvkFatal,0.0,17
SiSRMInvkSevere,0.0,17
SiSRMInvkTrace,0.0,17
SiSRMInvkFormat,0.0,17
SiSRMInvkEval,0.0,17
SRMDfParam,0.0,17
GuiParamNR,0.0,17
ParamTypCtnChar[],0.0,17
GuiNR,0.0,17
SiSRMInvkDebug,0.0,17
GeneralNR,0.0,17
DbNR,0.0,17
LogRtnNR,0.0,17
LogNR,0.0,17
LogParamNR,0.0,17
FileNR,0.0,17
FileParamNR,0.0,17
SiSRMInvkFine,0.0,17
XmlRtnNR,0.0,17
GeneralRtnNR,-5.410083382811903e-07,17
SiSRMInvkConfig,-6.5038473225143e-05,17
SiPfxSet,-0.0004165569207585,17
ClsNmCtnXml,-0.0010935609136993,17
MixedPfxTyp,-0.0011271466826219,17
SiPfxWrite,-0.0018400014509224,17
MixedPfxCopy,-0.0019119240173789,17
DbParamNR,-0.0037125423640107,17
SRMDfThis,-0.0042906310856715,17
SiPfxExec,-0.0045789454088037,17
SoSRMInvkFind,-0.006753641254885,17
MtdNm,-0.0119345743481212,17
SiSRMInvkLog,-0.0134744584355282,17
ClsNmCtnWeb,-0.0203771247788616,17
ClsNmCtnDb,-0.0329823319071051,17
ParamTypCtnStr,-0.0384282071652203,17
WebParamNR,-0.0729566799374642,17
XmlParamNR,-0.1172492933602894,17
ParamTypCtnStr,0.1013375350143792,18
SRMDfThis,0.0382674907216866,18
FileParamNR,0.025611826657619,18
GeneralParamNR,0.0126886649359613,18
ClsNmCtnGeneral,0.0116801391858457,18
PrimitiveParam,0.0101996949564678,18
ClsNmCtnFile,0.0084676508039816,18
IsAbstractCls,0.0072140359287502,18
SoSRMInvkGet,0.0070154260654124,18
ParamDfThis,0.003627136875592,18
ClsNmCtnXml,0.0029796742833787,18
SiPfxUpdate,0.0017426422837611,18
WebParamNR,0.0015267864227846,18
IsConcreteCls,0.0014474689629467,18
DbRtnNR,0.001362677635269,18
IsInterface,0.0010419359160487,18
SiSRMInvkWrite,0.0009329570723634,18
SiPfxLog,0.0008328521939953,18
SiSRMInvkPrint,0.0006991844959484,18
SoPfxGet,0.0004162456958004,18
ParamTypCtnByte[],0.0003614045610517,18
SiPfxSet,0.0002923751942001,18
MtdNm,0.0002416241465319,18
MixedPfxCopy,0.0001340162681826,18
ClsNmCtnGui,6.154321514589833e-05,18
LogParamNR,4.629229624050768e-05,18
GeneralRtnNR,3.7654838917254006e-05,18
SiSRMInvkOffer,7.422791562741553e-06,18
GuiParamNR,1.6041373376331214e-08,18
SiSRMInvkSave,0.0,18
MixedSRMInvkMove,0.0,18
MixedPfxMove,0.0,18
SiPfxEval,0.0,18
SoSRMInvkRemove,0.0,18
SoSRMInvkFind,0.0,18
SoSRMInvkParse,0.0,18
MixedPfxDo,0.0,18
SoPfxFind,0.0,18
SiPfxPrint,0.0,18
SiPfxRun,0.0,18
SoPfxRemove,0.0,18
tag,0.0,18
SRMDfParam,0.0,18
ParamTypCtnStr[],0.0,18
ParamDfSRM,0.0,18
LogNR,0.0,18
DbParamNR,0.0,18
WebRtnNR,0.0,18
DbNR,0.0,18
SiSRMInvkConfig,0.0,18
GeneralNR,0.0,18
SoSRMInvkAs,0.0,18
MixedSRMInvkCopy,0.0,18
SiSRMInvkAdd,0.0,18
MixedSRMInvkDo,0.0,18
SoSRMInvkPull,0.0,18
SiSRMInvkUpdate,0.0,18
SiPfxSave,0.0,18
SoSRMInvkPeek,0.0,18
SoSRMInvkRetrieve,0.0,18
SoSRMInvkPoll,0.0,18
SoSRMInvkElement,0.0,18
FileNR,0.0,18
WebNR,0.0,18
SiSRMInvkPush,0.0,18
SiSRMInvkTrace,0.0,18
SiSRMInvkWarn,0.0,18
SiSRMInvkSevere,0.0,18
SiSRMInvkLog,0.0,18
SiSRMInvkInsert,0.0,18
SiSRMInvkError,0.0,18
SiSRMInvkFatal,0.0,18
SiSRMInvkEval,0.0,18
XmlRtnNR,0.0,18
XmlParamNR,0.0,18
GuiNR,0.0,18
ConcreteMtd,0.0,18
SiSRMInvkFine,0.0,18
LogRtnNR,0.0,18
GuiRtnNR,0.0,18
XmlNR,0.0,18
SiSRMInvkDebug,0.0,18
SiSRMInvkInfo,0.0,18
SiSRMInvkExec,-8.422004803276818e-08,18
ParamTypCtnChar[],-7.202524503618912e-07,18
FileRtnNR,-2.113616717008826e-06,18
SoSRMInvkRead,-0.000357217763276,18
SiPfxExec,-0.000431035311282,18
SiSRMInvkSet,-0.0008332851388005,18
SiPfxAdd,-0.0008665989703881,18
MixedPfxTyp,-0.0009363625872101,18
SiPfxWrite,-0.0009839541345251,18
SoPfxParse,-0.0014898695179296,18
SiSRMInvkRun,-0.0014918762542277,18
SiSRMInvkSend,-0.0027233059053815,18
SiSRMInvkFormat,-0.0038552212444801,18
SiPfxSend,-0.0051864191665849,18
ClsNmCtnLog,-0.0068044310853988,18
ClsNmCtnDb,-0.0081431249541135,18
SoSRMInvkList,-0.0107107031136485,18
SRMDfRet,-0.0174800003492876,18
SiPfxTyp,-0.0319025248463616,18
SoPfxTyp,-0.0816260334982153,18
SoPfxRead,-0.1446220297697631,18
ClsNmCtnWeb,-0.3096331688904028,18
ParamTypCtnStr,0.1506338769440373,19
SoSRMInvkPoll,0.0680967489549632,19
SoSRMInvkRead,0.0611934752056405,19
SiSRMInvkSet,0.0610908704891853,19
ParamTypCtnChar[],0.0555248411578914,19
SoPfxRead,0.0489689805799078,19
ParamTypCtnStr[],0.0456441364210198,19
MixedSRMInvkCopy,0.0334187574481417,19
SRMDfRet,0.0215150817518318,19
ClsNmCtnWeb,0.0168977130783906,19
ConcreteMtd,0.016797929785825,19
GuiParamNR,0.0118339439919413,19
MixedPfxTyp,0.0102837786585393,19
ParamDfThis,0.0095675057112133,19
SiPfxSet,0.0073552637722922,19
PrimitiveParam,0.0070386625113208,19
SoSRMInvkGet,0.0065891225463379,19
SiSRMInvkFormat,0.0051238809581213,19
WebParamNR,0.0034076357773708,19
ParamTypCtnByte[],0.0031457179497266,19
ClsNmCtnDb,0.0030505428837476,19
ClsNmCtnXml,0.0029131215676863,19
GeneralRtnNR,0.002905549496468,19
SRMDfThis,0.0017588526047295,19
FileParamNR,0.0014797277653773,19
SiPfxAdd,0.0013295626675879,19
SiSRMInvkWrite,0.0012964076213406,19
DbRtnNR,0.0011139556974635,19
SiPfxLog,0.0009390384095594,19
FileRtnNR,0.0006228831174735,19
IsConcreteCls,0.0005374907736137,19
GeneralParamNR,0.0004747955379212,19
ClsNmCtnFile,0.0002978839009466,19
SiSRMInvkLog,2.0609203777582907e-06,19
SoSRMInvkPull,0.0,19
MixedSRMInvkDo,0.0,19
SoSRMInvkParse,0.0,19
SoSRMInvkRetrieve,0.0,19
MixedPfxMove,0.0,19
SoPfxFind,0.0,19
SoPfxRemove,0.0,19
SiSRMInvkInsert,0.0,19
DbParamNR,0.0,19
WebRtnNR,0.0,19
DbNR,0.0,19
LogParamNR,0.0,19
LogRtnNR,0.0,19
LogNR,0.0,19
WebNR,0.0,19
SiSRMInvkDebug,0.0,19
SoSRMInvkList,0.0,19
SoSRMInvkAs,0.0,19
SoSRMInvkPeek,0.0,19
MixedSRMInvkMove,0.0,19
SiSRMInvkRun,0.0,19
SiSRMInvkUpdate,0.0,19
SiSRMInvkAdd,0.0,19
SiPfxSave,0.0,19
SiPfxRun,0.0,19
SiPfxExec,0.0,19
SiPfxEval,0.0,19
SiPfxPrint,0.0,19
SoSRMInvkRemove,0.0,19
SoSRMInvkFind,0.0,19
SoSRMInvkElement,0.0,19
SiSRMInvkOffer,0.0,19
SiSRMInvkError,0.0,19
SiSRMInvkInfo,0.0,19
SiSRMInvkExec,0.0,19
SiSRMInvkPrint,0.0,19
SiSRMInvkEval,0.0,19
SiSRMInvkPush,0.0,19
SiSRMInvkSend,0.0,19
tag,0.0,19
XmlParamNR,0.0,19
ParamDfSRM,0.0,19
XmlNR,0.0,19
XmlRtnNR,0.0,19
GuiRtnNR,0.0,19
GuiNR,0.0,19
SRMDfParam,0.0,19
SiSRMInvkSevere,0.0,19
SiSRMInvkConfig,0.0,19
GeneralNR,0.0,19
SiSRMInvkTrace,0.0,19
SiSRMInvkFine,0.0,19
SiSRMInvkWarn,0.0,19
FileNR,0.0,19
ClsNmCtnGui,-1.2023274059691502e-07,19
SoPfxGet,-1.921227667803227e-06,19
SiSRMInvkFatal,-3.310281687457506e-06,19
SiSRMInvkSave,-2.470864239778603e-05,19
SoPfxParse,-0.0001752968496239,19
SiPfxUpdate,-0.0006354522852,19
SiPfxSend,-0.0011085205380723,19
ClsNmCtnGeneral,-0.001499025824744,19
MixedPfxCopy,-0.0015823758654271,19
SiPfxWrite,-0.0024890290925757,19
SoPfxTyp,-0.0033137136330034,19
IsAbstractCls,-0.0037837179118767,19
MixedPfxDo,-0.0051962307511147,19
ClsNmCtnLog,-0.0056000245895147,19
SiPfxTyp,-0.0084977580689264,19
MtdNm,-0.0101002655662078,19
IsInterface,-0.0458177358033891,19
