row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
56,3563,0.014,1.734723475976807e-18,0.0,0.0,0.0,-0.0009794409553907054,0.0,-0.0009297730752124336,-0.0012433605643960234,0.0004299028323632669,0.0,0.0,0.0,0.0009221083501582245,-0.001046835681916782,-0.005528660253848479,-0.00011631148714985602,0.0,0.0,0.0,0.0,0.0,0.0,-0.0055076291646072115
57,2147,0.014,1.734723475976807e-18,-5.501131994155762e-05,0.0,0.0,-0.0009958613847557494,0.0,-0.000990325151926557,-0.00112499093865541,0.00043149933647664023,0.0,0.0,0.0,0.0008362000084687795,-0.0010571453771599636,-0.00551055791278445,-0.0001227773983051078,0.0,0.0,0.0,0.0,0.0,0.0,-0.005411029861416623
58,6203,0.014,-1.734723475976807e-18,8.928252289057294e-05,-2.4243397391156594e-05,-4.348428554881012e-05,-0.0006955992705853233,0.0,-0.0016026266705243747,-0.003990602479258307,0.0011489726401463349,-0.00012673079776764638,-6.311406879922625e-05,0.0,0.0016888810832791958,-0.0020654595513156216,0.004335047173234625,-0.00023616269796697796,0.00019835816835533782,0.0,5.218710885807238e-05,0.0001452343054850688,0.0,-7.553933737615185e-05,-0.012734400445715614
59,8976,0.014,0.0,0.0,0.0,-0.00011910529940097995,-0.0010312196784699574,0.0020398914124507075,-0.0016499762704398086,-0.0011213708035059302,0.0003992387178338638,-8.018584187189151e-05,-6.990365871082933e-05,0.0,0.0008635119845526532,-0.0016594623106155847,-0.00515968217063245,-0.0007312265602996622,0.0,0.0,0.0001326708163408925,0.0,0.0,0.0,-0.005813180337231024
60,4830,0.014,0.0,-5.054830226152877e-06,0.0,0.0,-0.0010967298266250389,-0.0001161954875800102,-0.0009249063201394031,-0.0005036953735524641,-0.0017679346698009591,0.0,0.0,0.0,0.0004759388708150798,-0.0010445036246768504,-0.003589224829655922,-0.0006627953561557027,0.0,0.0,-0.00162525170671114,0.00016241452153924343,0.0,0.0,-0.00330206136723068
61,9157,0.014,1.734723475976807e-18,0.0,0.0,0.0,-0.0009839053691415665,0.0,-0.0009525322573779524,-0.001195494476953295,0.0003379343559293906,0.0,0.0,0.0,0.0008312406494824678,-0.0009376719335762712,-0.005503406305828729,-0.00020033787862288577,0.0,0.0,0.0,0.0,0.0,0.0,-0.005395826783911158
62,3170,0.014,0.0,0.00011950923844288262,0.0,0.0,-0.0009815699893108985,-8.432196043203302e-05,-0.0010386281257094652,-0.0010711880065373404,0.00039816074442062876,0.0,0.0,0.0,0.0009323487744600394,-0.0010683923548404862,-0.005568812820373461,-0.00023641876443618347,0.0,0.0,0.0,0.0,0.0,0.0,-0.005400686735683684
63,8026,0.014,0.0,-6.712915714743644e-05,-5.906724918715123e-05,8.239409672426546e-05,-0.0007021261687644696,-7.500944421158818e-05,-0.0017054593869040176,-0.004046360158129304,0.0011715142106294627,-8.727986726490368e-05,-0.00015646925857000689,0.0,0.0018372431788634658,-0.0019793018793777795,0.00436505825127935,-0.00015603953152612345,0.00014050128083311906,7.235931564975944e-05,0.0,0.0,0.0,7.939620843263904e-05,-0.012714224441329282
64,2582,0.014,-1.734723475976807e-18,0.0,0.0,0.0,-0.0009550989956701847,0.0,-0.0010039222392909538,-0.0012130656444283134,0.00032551013281777343,0.0,-5.496150420068288e-05,0.0,0.0009277669767403262,-0.0009521603279187205,-0.005597344938834606,-0.00011822608859126272,0.0,-6.578042506020646e-05,0.0,0.0,0.0,0.0,-0.0052927169455631706
65,9054,0.014,-1.734723475976807e-18,0.0,-0.00010794340598077616,0.0,-0.0010965468017963983,0.0019672259172219962,-0.001660063502362578,-0.0010897302323077626,0.00035483163026984527,0.0,0.0,0.0,0.001031104133920177,-0.001703050542012242,-0.0053392221800819765,-0.0008342240230980023,0.00011367818588360375,0.0,0.00010079324292000306,0.0,0.0,0.0,-0.0057368524225758916
66,1706,0.014,0.0,0.0,-4.1757328187293856e-05,0.0,-0.0010155141458117886,0.0,-0.0008783247719277311,-0.0011155464924992218,0.00038797729165266834,0.0,0.0,0.0,0.00091320569723176,-0.0010245662975463885,-0.005551941470338683,-0.00013665369807268143,0.0,0.0,-8.161142188405955e-05,0.0,0.0,0.0,-0.005455267362616581
