row,dataset_row,base_value,prediction,ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
21,3829,0.015037719712678659,0.022922818827369146,-0.0001585857718531115,0.04081991170269743,0.0,-0.00043065713464143264,-0.00355667993902643,-0.0015082755217434198,-0.0022022215381387786,0.0,0.0,-0.0007784434768431278,0.0,0.001232220996248219,-0.0014821737889420465,-0.018153568592688865,-0.0025434748240895475,0.0005422186917810809,0.003579518191366772,0.0007046340188296296,0.0003730294948814677,0.0,-0.0005089339687593777,-0.008043419424387967
22,7803,0.015037719712678659,0.0004964271176747265,0.0,-0.00029365413842436194,0.0,-0.00046919543540371785,-0.00039262436054012087,-0.0011210272543762557,-0.0007117108930274935,0.0,0.0,-0.0002886417887446077,0.0,0.0006123084913863396,-0.0008613588977237822,-0.0039048097231504843,-0.0018279843205193007,0.0004976616313099802,-0.0018914003019871093,0.00014253426325930074,0.0,0.0,-0.00031699052244149985,-0.0037143993446208216
23,5539,0.015037719712678659,0.009689125715145417,0.0,-0.001476277154576781,0.0,-0.0004965674678246867,-0.0016429532870833824,-0.0016007586614386888,-0.0015402597045705937,0.0,0.0,-0.0005231721195848308,0.0,0.0012192663046580068,-0.0015429008339911939,0.009141723531007399,-0.0024167430393812537,0.0006067635388591425,0.0018488026398007684,0.0002433535104440475,0.0002269861633638734,0.0,-0.0007027348599195933,-0.006693122557295475
24,2150,0.015037719712678659,0.0004964271176747283,0.0,-0.00033977352095445826,-2.3050912308425143e-05,-0.0004492982524656235,-0.00047483170169934733,-0.0011611681428750566,-0.0007218117522059582,0.0,-2.9312503051007486e-05,-0.0002050898631018143,0.0,0.0006803348718264602,-0.000906656931550609,-0.0038722432069305916,-0.0018329455190096828,0.0005317178792572175,-0.0018717906868194539,0.00019745805152467026,0.0,0.0,-0.00034011671220138235,-0.003722713692438869
25,3836,0.015037719712678659,0.0025210951532180607,0.0,-0.0006530221524857758,0.0,-0.00044000363561015246,0.0039246227302602915,-0.0015219582079506087,-0.001049431569568237,0.0,0.0,-0.00037116944193760015,0.0,0.0008734571375135933,-0.001204710073138306,-0.006037518265426412,-0.0020723428636892226,0.000526355606086128,0.000682564770001362,0.00021542563099373105,9.571445571862675e-05,0.0,-0.0004638113118155353,-0.0050207973684124815
26,5349,0.015037719712678659,0.0010041882335644417,0.0,-0.0004252797561318961,0.0,-0.0004603501824259144,-0.0005919609931955477,-0.0012498890898360098,-0.0008257502261602102,0.0,0.0,-0.00028467167095964544,0.0,0.0007122512772347497,-0.0010301292032167436,-0.004521221330863146,-0.0019563060950953544,0.0004989594991145742,0.0005436291590425199,0.00016029724176827635,0.0,0.0,-0.00045176439596449503,-0.004151345712425375
27,5085,0.015037719712678659,0.0004964271176747283,0.0,-0.00029479908640207245,0.0,-0.0004956766102750374,-0.00040359815048149014,-0.0010619787950232606,-0.0007387274366483498,0.0,0.0,-0.0002642591348148194,0.0,0.0006885087972040028,-0.000931846728084065,-0.003893648571937032,-0.0018400136901982338,0.0004776254803138714,-0.0019416859618210894,0.00017095719700969047,0.0,0.0,-0.0003146341684859844,-0.003697515735360061
28,6119,0.015037719712678659,0.0010041882335644417,-3.4813939118015294e-05,-0.0004060962698543071,0.0,-0.0004887357279898942,-0.0005721076053604877,-0.0012827436384876777,-0.0008263098652760014,0.0,0.0,-0.00033164846372521256,0.0,0.000798541578221389,-0.0010882682071822942,-0.00452975130439108,-0.001910435972446081,0.0005148486336537613,0.0004605260244302519,0.00015322748314384603,8.415273149439674e-05,0.0,-0.00040221771501281926,-0.0041716992212139925
29,5845,0.015037719712678659,0.00017973828138491757,0.0,-0.0002986603369013146,5.581672300259165e-05,-0.0004599128898097317,-0.0002687678094312743,-0.0009830156890155164,-0.0005212094281493202,2.213792652415711e-05,-5.606928800052037e-05,-0.0003105008205458159,0.0,0.0005638170285520397,-0.0007415267173478493,-0.0031645992186152207,-0.001656176240075662,0.0004688978653996922,-0.0015813187301356047,6.330477477436003e-05,-0.002621611884862666,0.0,-0.0001927386752140054,-0.0031758480214420792
30,8573,0.015037719712678659,0.0004964271176747248,0.00010613614551814254,-0.0003509277011615078,0.0,-0.00046152095561275525,-0.0004310209628594297,-0.0011072987767674306,-0.0007082070048133733,-8.406537287847316e-05,0.0,-0.00021888949998001979,0.0,0.0005789720645496914,-0.0009635711666890073,-0.0038217926552256815,-0.0018264138362882308,0.0004906465446080148,-0.0018886014331659258,0.0001508532316973644,7.050934039698561e-05,0.0,-0.0003390230188671431,-0.0037370775374651524
