ClsNmCtnInput,ClsNmEndsReq,ClsAnonymous,ParamTypCtnSql,RtnTypStr,ClsNmCtnHibernate,MtdNmCtnExecute,ClsNmCtnDb,InnerCls,ClsNmEndsEncoder,MtdConstructor,ClsNmCtnJdbc,MtdNmCtnQuery,ParamTypCtnStr,ClsNmCtnDatabase,RtnTypResultSet,MtdCtnParams,ParamTypEqRtnTyp,ImplicitMtd,MtdMakedbInvkd,MtdNmCtnSaniti,ClsNmCtnSql
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0040089988061991185,-0.0006556333606591837,0.00041550043983628986,0.0,0.0,0.0,0.00044545591337365973,0.0,0.0017379179708594786,0.0,0.0,0.0,-0.0011417574752802953,0.0,0.0,0.0,-0.0007924846819308304
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.004089606351776661,-0.001836638009331145,0.0009868913836197524,0.0,0.0,0.0,0.0009838178611110229,0.0,0.003046872327890396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030913372115133654
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.002000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0014976509763828855,0.0,-0.0020410529751759485,0.011822234710619892,-0.003992813850630901,-0.0025829416497378955,0.0,-0.012788450255867593,0.0,0.0,0.0,-0.02351931515907801,0.0,-0.01925910301893593,0.0,0.0,0.0,0.0026334033864233346,0.0,0.0,0.0,0.047225689788765936
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0006338294667909737,-0.0033623166312403275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012715128355506465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.004001892899055721,-0.00201835786245169,0.0011109494953927825,0.0,0.0,0.0,0.0010180986623037173,0.0,0.002995253611183439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031040510073725275
0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0005521630480357104,-0.003930434587731102,-0.0015452847280009727,0.0007662798487024409,0.0,0.0,0.0,0.0009008595478058928,0.0,0.0024822929126569722,0.0,0.0,0.0,-0.0004993346027322224,0.0,0.0,0.0,-0.0027265414387367196
0.0,0.0,0.0,0.0,0.0,-0.001999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0019999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020000000000000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
